정류장ID,정류장명,정류장번호,위도,경도
JUB312100477,월상리,30477,35.8028831,127.2813483
JUB305100368,월선마을,30368,35.79476525,127.0822015
JUB305100370,월선마을,30370,35.79489938,127.0821304
JUB312101928,월암리,31927,35.97183107,127.1668061
JUB312101929,월암리,31928,35.97198639,127.1669432
JUB312100263,월암마을,30263,35.77790712,127.2011877
JUB312100265,월암마을,30265,35.77809559,127.2012101
JUB312032405,월촌마을,32405,36.09141748,127.2750333
JUB312032406,월촌마을,32406,36.09179828,127.2754074
JUB312100502,월평,30502,35.8051137,127.2808574
JUB312100503,월평,30503,35.8051089,127.2807024
JUB306032185,월평마을,32185,35.83459645,127.0741759
JUB305032186,월평마을,32186,35.83423664,127.0742687
JUB312101645,위봉마을,31644,35.90537429,127.2557457
JUB312101646,위봉마을,31645,35.90551184,127.2557022
JUB312032223,위봉산성,32223,35.90511034,127.2523357
JUB312032224,위봉산성,32224,35.90476828,127.2524054
JUB312101679,위봉폭포,31678,35.91174098,127.2630739
JUB312101682,위봉폭포,31681,35.91193199,127.2630255
JUB311100154,유각마을,30154,35.74741719,127.0544433
JUB311100155,유각마을,30155,35.74733704,127.0541804
JUB312032324,유격대,32324,35.98659012,127.2677545
JUB305100659,유로병원,30659,35.8189057,127.1033784
JUB305100665,유로병원,30665,35.81920232,127.1040732
JUB312101668,유리마을,31667,35.90997387,127.1225683
JUB312101670,유리마을,31669,35.91005825,127.1227117
JUB311100148,유산마을,30148,35.74578138,127.0025483
JUB311100149,유산마을,30149,35.74580087,127.0027249
JUB312100939,유상마을,30939,35.83479119,127.2694775
JUB312100942,유상마을,30942,35.83485216,127.2692896
JUB305100770,유연로중산공원,30770,35.82523671,127.1204639
JUB305100777,유연로중산공원,30777,35.82543987,127.1209499
JUB306100979,유일여고.쌍용아파트,30978,35.83723305,127.1581907
JUB306100980,유일여자고등학교,30979,35.83723127,127.159938
JUB305032377,육육걸즈,36311,35.7925302,127.0829759
JUB305032378,육육걸즈,36312,35.7926247,127.0829366
JUB312032164,율곡,32164,35.84771254,127.2132734
JUB312032165,율곡,32165,35.84759487,127.213197
JUB312101930,율곡리,31929,35.9724843,127.1862923
JUB312101931,율곡리,31930,35.97251846,127.1859678
JUB312101870,율소리,31869,35.95203064,127.180681
JUB312101871,율소리,31870,35.95215919,127.1806782
JUB312101872,율소리,31871,35.95222414,127.1803141
JUB312101873,율소리,31872,35.95252189,127.1805736
JUB312100679,은교마을,30679,35.81983089,127.0042706
JUB312100685,은교마을,30685,35.82015871,127.0044921
JUB312032770,은빛마을,36104,35.7367446,127.1555087
JUB312032771,은빛마을,36105,35.7366819,127.1556528
JUB312101892,은상,31891,35.95691993,127.1644528
JUB305100363,은석동입구,30363,35.79441831,127.1930144
JUB305100364,은석동입구,30364,35.79442795,127.1926561
JUB305032621,은석마을,36555,35.7947785,127.1970032
JUB305032622,은석마을,36556,35.7948912,127.1970083
JUB312032682,은천마을,36016,35.99116,127.3189715
JUB312032683,은천마을,36017,35.991223,127.3188604
JUB306101617,은평마을,31616,35.89615413,127.1251912
JUB306101618,은평마을,31617,35.89632568,127.1253915
JUB312032191,은하교,32191,35.94636873,127.1591051
JUB312032192,은하교,32192,35.94554302,127.1596016
JUB312101860,은하리,31859,35.94881332,127.1558763
JUB312101865,은하리,31864,35.94925723,127.1546492
JUB305100360,은혜마을,30360,35.79448985,127.0743961
JUB305100365,은혜마을,30365,35.79463487,127.0742817
JUB305100684,은화학교,30684,35.82011356,127.0888553
JUB305100687,은화학교,30687,35.82026499,127.0890015
JUB312032327,음수삼거리,32327,35.95776022,127.2740956
JUB312100856,응암마을,30856,35.83061184,127.2220535
JUB312100857,응암마을,30857,35.83070933,127.2221982
JUB312100403,의암마을,30403,35.79776912,127.2380375
JUB312100404,의암마을,30404,35.79795305,127.2379096
JUB313100575,이랑둥지,30575,35.81250526,127.3172256
JUB313100577,이랑둥지,30577,35.81258379,127.3173265
JUB305100877,이마트,30877,35.83209104,127.1208336
JUB305100883,이마트,30883,35.83229843,127.1208405
JUB312100901,이문리,30901,35.83326306,127.0055468
JUB312100903,이문리,30903,35.83331727,127.0053797
JUB312100686,이서,30686,35.82016777,127.0229173
JUB312100689,이서,30689,35.82040564,127.0235273
JUB312132265,이서종점,32265,35.8198475,127.0206476
JUB312032266,이서종점,32266,35.8199157,127.02078
JUB305032675,이서회차지,36609,35.817095,127.0199833
JUB312100529,이성마을,30529,35.80833536,127.0450709
JUB312100530,이성마을,30530,35.80843034,127.0452074
JUB305032450,이작마을,36384,35.8761667,127.027322
JUB306101190,이편한세상 우아,31189,35.85440409,127.1556183
JUB306100820,인교마을아중요양병원,30820,35.82855924,127.1734485
JUB306100825,인교마을아중요양병원,30825,35.82884368,127.1734921
JUB312101499,인덕마을,31498,35.88000643,127.234485
JUB312101500,인덕마을,31499,35.88002328,127.2346306
JUB312101276,인덕마을입구,31275,35.86022944,127.2391227
JUB312101277,인덕마을입구,31276,35.86026988,127.2397277
JUB306100806,인봉초교,30806,35.82726625,127.165743
JUB306100810,인봉초교,30810,35.82745586,127.1652987
JUB306101002,인후1동주민센터,31001,35.838455,127.1561927
JUB305032599,인후2동주민센터,36533,35.8399927,127.1458535
JUB305032600,인후2동주민센터,36534,35.8399607,127.1457041
JUB306100896,인후6거리,30896,35.83310547,127.1518468
JUB306100904,인후6거리,30904,35.83321244,127.1516796
JUB306100836,인후부영2차아파트,30836,35.82924961,127.1643073
JUB306100845,인후부영2차아파트,30845,35.830003,127.1636323
JUB306100798,인후부영3차아파트,30798,35.82672858,127.1705077
JUB306100753,인후부영5차아파트,30753,35.82439205,127.1679461
JUB306100801,인후부영6차아파트,30801,35.8268367,127.1676846
JUB306101001,인후시립도서관,31000,35.83842079,127.1647715
JUB306101006,인후시립도서관,31005,35.83872307,127.1645687
JUB306100780,인후아남아파트,30780,35.82558952,127.1666313
JUB306100784,인후아남아파트,30784,35.82607147,127.1654766
JUB306101048,인후위브어울림아파트,31047,35.8426526,127.15201
JUB306101052,인후위브어울림아파트,31051,35.84295257,127.1525147
JUB306100894,인후초교,30894,35.83293721,127.1626454
JUB306100897,인후초교,30897,35.83299303,127.1628757
JUB306100960,인후휴먼시아아파트,30960,35.83623617,127.1517857
JUB306100965,인후휴먼시아아파트,30965,35.83641443,127.151161
JUB312132221,일임교,32221,35.88457792,127.2147476
JUB312032222,일임교,32222,35.88461252,127.2145257
JUB312101556,일임리,31555,35.88679074,127.2155457
JUB312101557,일임리,31556,35.88659348,127.2157027
JUB312032351,임전마을,32351,36.00964919,127.2156754
JUB312032352,임전마을,32352,36.009505,127.2156768
JUB312101992,입석마을,31991,35.92620869,127.2722975
JUB312101993,입석마을,31992,35.92634846,127.2724365
JUB312032725,자암마을,36059,35.9957663,127.1670406
JUB312900001,자암마을,36114,35.9956899,127.1671463
JUB305032400,자연초등학교,36334,35.8770714,127.135295
JUB305032405,자연초등학교,36339,35.8768187,127.1352186
JUB312032672,자포삼거리,36006,35.9779442,127.2133645
JUB312032675,자포삼거리,36009,35.9780341,127.2132533
JUB305100296,장교리,30296,35.78525317,127.115139
JUB305100298,장교리,30298,35.78541717,127.1151598
JUB312101932,장구리,31931,35.97050218,127.1259946
JUB312101934,장구리,31933,35.97046888,127.1263719
JUB306101087,장동리,31086,35.8464008,127.0592584
JUB306101089,장동리,31088,35.84659383,127.0594231
JUB305100355,장동마을,30355,35.79410851,127.0780925
JUB305100357,장동마을,30357,35.79428451,127.078151
JUB306101098,장동초교,31097,35.84870992,127.0622351
JUB306101102,장동초교,31101,35.84882038,127.0620048
JUB313100388,장승리종점,30388,35.79628564,127.341871
JUB313100390,장승리종점,30390,35.79642195,127.3419406
JUB313100435,장승리종점입구,30435,35.79944378,127.3376235
JUB313100442,장승리종점입구,30442,35.79965825,127.3377429
JUB305100427,장승백이,30427,35.79936984,127.143604
JUB305100434,장승백이,30434,35.79971923,127.1435284
JUB316100001,장작골,30001,35.58787971,127.103898
JUB316100002,장작골,30002,35.58802884,127.1037358
JUB312100056,장파마을,30056,35.69146124,127.0983036
JUB312100057,장파마을,30057,35.6916194,127.0979082
JUB312101708,장포리,31707,35.91678768,127.1249427
JUB312101709,장포리,31708,35.91678768,127.1252477
JUB305032563,재남경로당,36497,35.8608961,127.0159503
JUB305032564,재남경로당,36498,35.860788,127.0159953
JUB312100037,재실마을,30037,35.67258903,127.104782
JUB312100038,재실마을,30038,35.67263261,127.1045827
JUB306100653,재전,30653,35.81850626,127.205516
JUB306100655,재전,30655,35.81859241,127.2055557
JUB312101941,전강마을,31940,35.97574805,127.1100731
JUB312101942,전강마을,31941,35.97587907,127.1100096
JUB306101546,전당네거리,31545,35.88661318,127.1292167
JUB306101547,전당네거리,31546,35.8867556,127.1289571
JUB306101569,전당리,31568,35.88968292,127.1262401
JUB306101572,전당리,31571,35.88991092,127.1263251
JUB305100601,전동성당.한옥마을,30601,35.81459568,127.1481687
JUB305100602,전동성당.한옥마을,30602,35.81462071,127.1483569
JUB305100619,전라감영.완산경찰서,30619,35.81548195,127.1459731
JUB305100628,전라감영.완산경찰서,30628,35.81594824,127.146991
JUB306101274,전라고,31273,35.8605886,127.1211436
JUB306101280,전라고,31279,35.86055764,127.1215621
JUB305100467,전라북도교육청 동암고,30467,35.80295883,127.1018953
JUB305100468,전라북도교육청 동암고,30468,35.8028949,127.1031382
JUB305032420,전라북도정신건강복지센터,36354,35.848068,127.0838226
JUB306100819,전북교육문화회관,30819,35.8283769,127.1370549
JUB312101429,전북교통문화연수원,31428,35.87363828,127.246107
JUB312101432,전북교통문화연수원.문화마을,31431,35.87372057,127.2462945
JUB305032080,전북대국제교류어학원,32080,35.84525276,127.1305109
JUB306101027,전북대정문.덕진소방서,31026,35.84113172,127.1332137
JUB316032081,전북대종점,32081,35.8495494,127.1275173
JUB305032481,전북대종점,36415,35.8494278,127.1275788
JUB306101044,전북대학교.농협앞,31043,35.84250102,127.1251577
JUB306101051,전북대학교.덕진성당앞,31050,35.84295672,127.1251972
JUB306101035,전북대학교.소나무한의원앞,31034,35.84140298,127.1270607
JUB306101049,전북대학교.한나여성병원앞,31048,35.8428057,127.1247332
JUB306101079,전북대학병원내,31078,35.8457004,127.1423653
JUB306101056,전북대학병원입구,31055,35.843452,127.1427722
JUB306101070,전북대학병원입구,31069,35.84466416,127.1453501
JUB312032790,전북도립미술관,36258,35.7291346,127.1099465
JUB305032361,전북도립미술관,36259,35.7291083,127.1101678
JUB305032485,전북도립미술관 창작미술센터,36419,35.7668805,127.2117065
JUB305032486,전북도립미술관 창작미술센터,36420,35.7670247,127.2116728
JUB312100108,전북도립미술관입구,30108,35.72987755,127.1111043
JUB312100109,전북도립미술관입구,30109,35.72990646,127.1112468
JUB305102000,전북선거관리위원회,32000,35.81353899,127.1048003
JUB305102001,전북선거관리위원회,32001,35.81372298,127.1040122
JUB306101155,전북어린이창의체험관.덕암,31154,35.85255545,127.1259904
JUB306101156,전북어린이창의체험관.덕암,31155,35.85282014,127.1256894
JUB305032571,전북여자고등학교,36505,35.8735326,127.0839675
JUB305032572,전북여자고등학교,36506,35.8735951,127.083801
JUB305100707,전북연구원,30707,35.82162632,127.0847311
JUB305100701,전북은행경원지점,30701,35.8209676,127.1460537
JUB306101017,전북은행본점,31016,35.84009301,127.131432
JUB306101004,전북일보사,31003,35.8384609,127.1311667
JUB306101334,전북자동차학원,31333,35.8656265,127.1604794
JUB306101335,전북자동차학원,31334,35.86564054,127.1602759
JUB305032363,전북창조경제혁신센터,36297,35.8162474,127.1057628
JUB305032364,전북창조경제혁신센터,36298,35.8162305,127.1061115
JUB312101328,전북체육고 마수리,31327,35.86489788,127.2472625
JUB312101331,전북체육고 마수리,31330,35.8650848,127.2472201
JUB305032646,전북체육고등학교종점,36580,35.8646699,127.2481332
JUB305032647,전북체육고등학교종점,36581,35.8647693,127.2482104
JUB312101350,전북체육중고,31349,35.8665942,127.2496995
JUB312101351,전북체육중고,31350,35.86664895,127.249596
JUB305032335,전북테크노파크,36229,35.8589049,127.083705
JUB305032336,전북테크노파크,36230,35.8593694,127.0824621
JUB312101660,전북하이텍고교.삼례파출소,31659,35.90891226,127.0702241
JUB312101661,전북하이텍고교.삼례파출소,31660,35.90901729,127.0701364
JUB305100816,전용리,30816,35.82805427,127.1214867
JUB305100818,전용리,30818,35.82836358,127.1217607
JUB305100631,전일고 롯데마트,30631,35.81613987,127.1016635
JUB306101115,전일여객,31114,35.84944843,127.1142691
JUB305032597,전일중학교,36531,35.8374271,127.14566
JUB305032598,전일중학교,36532,35.8374447,127.1455326
JUB306101420,전주IC,31419,35.8737809,127.0604561
JUB306101427,전주IC,31426,35.87426676,127.0604752
JUB312032087,전주가족랜드,32087,35.80813399,127.0735981
JUB312032088,전주가족랜드,32088,35.80715618,127.0742737
JUB305100747,전주고등학교,30747,35.82425445,127.1529287
JUB305100748,전주고등학교,30748,35.8242705,127.1525654
JUB306101326,전주공고,31325,35.8650508,127.0805718
JUB306101332,전주공고,31331,35.86542536,127.0806723
JUB305032557,전주공고정문,36491,35.8630929,127.0774971
JUB305032558,전주공고정문,36492,35.8629895,127.0775973
JUB305100279,전주교도소,30279,35.77981483,127.129658
JUB305100280,전주교도소,30280,35.7798398,127.1294535
JUB306100792,전주농협,30792,35.82651832,127.1463739
JUB305032613,전주대성초교,36547,35.7978005,127.1785096
JUB305032614,전주대성초교,36548,35.7977781,127.1785705
JUB305100663,전주대종점,30663,35.81958534,127.0903328
JUB305100650,전주대학교,30650,35.8184177,127.0921392
JUB305100651,전주대학교,30651,35.81852007,127.0922917
JUB305032181,전주대학교정문,32181,35.81339495,127.0941214
JUB305032182,전주대학교정문,32182,35.81275489,127.094216
JUB306101020,전주덕진소방서,31019,35.84088606,127.1340966
JUB306101198,전주동물원,31197,35.85480228,127.1411122
JUB306101213,전주동물원,31212,35.85448497,127.1415373
JUB305100438,전주박물관전주역사박물관,30438,35.79995508,127.0923108
JUB305100441,전주박물관전주역사박물관,30441,35.80003655,127.0934669
JUB305100563,전주상업정보고,30563,35.81186949,127.1253843
JUB306100940,전주생명과학고등학교,30940,35.83502944,127.1483505
JUB306100943,전주생명과학고등학교,30943,35.83506423,127.1475927
JUB305100988,전주세무서.한국환경공단,30987,35.83775456,127.1026634
JUB305100998,전주세무서.한국환경공단,30997,35.83844825,127.1022983
JUB306100852,전주시교육청.전주고용복지센터,30852,35.830343,127.1361776
JUB305100555,전주시립완산도서관,30555,35.81106397,127.1474375
JUB306100938,전주시민기록관,30938,35.83497116,127.1575518
JUB306100944,전주시민기록관,30944,35.83507037,127.1571197
JUB305100605,전주시보건소,30605,35.81475211,127.1429169
JUB305100608,전주시보건소,30608,35.81507129,127.1431769
JUB305100611,전주시보건소,30611,35.81515762,127.1427457
JUB305032317,전주시양묘장,36206,35.8241393,127.1794784
JUB305032318,전주시양묘장,36207,35.8242298,127.1795887
JUB306100731,전주시청.노송동시외버스정류소,30731,35.82307474,127.1496793
JUB306100761,전주시청.노송동시외버스정류소,30761,35.82471365,127.1484427
JUB305032595,전주여자고등학교,36529,35.8354654,127.1454363
JUB305032596,전주여자고등학교,36530,35.835357,127.1453592
JUB306101123,전주역종점,31122,35.84994976,127.1610989
JUB306101094,전주역첫마중길,31093,35.8483197,127.1578906
JUB306101110,전주역첫마중길,31109,35.8488499,127.1588352
JUB305032535,전주완산수영장,36469,35.8023769,127.1046471
JUB305032546,전주완산수영장,36480,35.8026252,127.104762
JUB305100632,전주우체국,30632,35.81454653,127.105787
JUB305100637,전주우체국,30637,35.81431468,127.1061216
JUB305100729,전주제일고 입구,30729,35.82294804,127.1553494
JUB305100733,전주제일고 입구,30733,35.8232333,127.1544791
JUB305032427,전주지방법원.검찰청,36361,35.8437428,127.0742556
JUB305032428,전주지방법원.검찰청,36362,35.8439959,127.0744314
JUB305032372,전주천.서학예술마을,36306,35.8099217,127.1513001
JUB305032505,전주천.서학예술마을,36439,35.810165,127.1512547
JUB305100706,전주초교,30706,35.82151057,127.1400387
JUB305100716,전주초교,30716,35.8216286,127.1401591
JUB306101294,전주출입국외국인사무소,31293,35.86273498,127.1507343
JUB305032636,전주한옥마을대성공영주차장,36570,35.8003755,127.170514
JUB305032637,전주한옥마을대성공영주차장,36571,35.8003443,127.1706414
JUB305032459,전주한옥마을대성공영주차장입구,36393,35.8001237,127.1704143
JUB305032357,전통춤전수관,36254,35.7780408,127.2291269
JUB305032358,전통춤전수관,36255,35.7781315,127.2293922
JUB312032772,정각사,36106,35.73167,127.1529099
JUB312032773,정각사,36107,35.7317425,127.1530312
JUB312100974,정농마을,30974,35.83703038,127.0209448
JUB312100975,정농마을,31994,35.83717633,127.0210179
JUB305100290,정동마을,30290,35.78295686,127.1038062
JUB305100291,정동마을,30291,35.78315647,127.1039378
JUB312032161,정동마을,32161,35.94893902,127.1461076
JUB312032170,정동마을,32170,35.94870281,127.1458442
JUB305032431,정류장예정지역,36365,35.8776292,127.120348
JUB305032432,정류장예정지역,36366,35.877737,127.1202367
JUB306101142,정비공단,31141,35.85157634,127.095864
JUB306101148,정비공단,31147,35.85204409,127.0956803
JUB305032506,정비공단입구,36440,35.8465268,127.0889689
JUB312101807,정산마을,31806,35.93498615,127.1038317
JUB312101809,정산마을,31808,35.9351126,127.1037169
JUB312100294,정수리,30294,35.78440813,127.2521985
JUB312100295,정수리,30295,35.78447802,127.2520344
JUB306101287,정암마을,31286,35.86184713,127.0622915
JUB306101292,정암마을,31291,35.86260577,127.0628015
JUB312101881,정우정공,31880,35.95522409,127.1272441
JUB312101888,정우정공,31887,35.95554824,127.1272306
JUB312100024,정자리,30024,35.64655928,127.1038436
JUB312100025,정자리,30025,35.6466906,127.1040948
JUB312100026,정자리,30026,35.64697592,127.1036967
JUB312100019,정자리삼거리,30019,35.64110445,127.1033569
JUB312100020,정자리삼거리,30020,35.64131523,127.1035489
JUB312032357,정자삼거리,32357,36.02788914,127.1990067
JUB312032358,정자삼거리,32358,36.02779813,127.1988745
JUB312101927,제뱅이,31926,35.97160192,127.1072438
JUB312101933,제뱅이,31932,35.97326991,127.107195
JUB312101878,제상마을,31877,35.95487204,127.1444716
JUB312101880,제상마을,31879,35.95518681,127.1447903
JUB312032326,제실마을,32326,35.9741034,127.2805323
JUB306100989,제일풍경채아파트,30988,35.8375813,127.0783853
JUB306100991,제일풍경채아파트,30990,35.8377338,127.0781631
JUB312101961,제촌,31960,35.99138125,127.1092877
JUB312101962,제촌,31961,35.99144378,127.109085
JUB312132074,조사마을,32074,35.9041334,127.0922152
JUB312132075,조사마을,32075,35.9039162,127.0919725
JUB306101353,조촌초교,31352,35.8692523,127.077388
JUB306101368,조촌초교,31367,35.86812128,127.0779079
JUB305100534,좁은목,30534,35.80896053,127.1616463
JUB305100017,좁은목,32017,35.80870671,127.1614387
JUB312032317,종암마을,32317,35.98882905,127.2322389
JUB306100961,종합경기장,30961,35.83627383,127.1252076
JUB306100967,종합경기장,30967,35.83650057,127.1246408
JUB305100330,주공4단지.꽃밭정이아파트,30330,35.79083606,127.1312782
JUB305100335,주공4단지.꽃밭정이아파트,30335,35.79175305,127.1317749
JUB312101824,주동,31823,35.93868322,127.1380733
JUB312101827,주동,31826,35.93882759,127.1382131
JUB312101811,주동교,31810,35.93512699,127.1419198
JUB312101813,주동교,31812,35.93525719,127.1420449
JUB312032215,주리실,32215,35.74718461,127.1527305
JUB312032216,주리실,32216,35.74707256,127.1521788
JUB306101563,주정마을,31562,35.8894311,127.1046635
JUB306101564,주정마을,31563,35.8894721,127.1048018
JUB305032395,주정마을,36329,35.8891924,127.1047367
JUB305032396,주정마을,36330,35.8892146,127.1046424
JUB312100124,죽림마을,30124,35.73683666,127.2242997
JUB312100127,죽림마을,30127,35.73799734,127.2241282
JUB312032394,죽림마을,32394,36.02266886,127.2532746
JUB312032393,죽립마을,32393,36.0225815,127.2537193
JUB312101935,죽산마을,31934,35.97410013,127.1625316
JUB312101936,죽산마을,31935,35.97425405,127.1625834
JUB312101202,죽절리,31201,35.8548458,127.2216832
JUB312101206,죽절리,31205,35.85492377,127.2218754
JUB312032219,죽절리마을안,32219,35.85720102,127.2200304
JUB302032220,죽절리마을안,32220,35.8570832,127.2197765
JUB305100564,준한방병원,30564,35.81235,127.1299393
JUB312101975,중리,31974,36.00733873,127.1345139
JUB312101976,중리,31975,36.00745028,127.1346852
JUB312032162,중리,32162,35.85760965,127.2948381
JUB312032163,중리,32163,35.85766334,127.2947712
JUB312032742,중리마을,36076,36.0116941,127.1379218
JUB312032743,중리마을,36077,36.0116982,127.1377886
JUB305100626,중산타운,30626,35.81580167,127.1184983
JUB305100629,중산타운,30629,35.8160768,127.1180911
JUB312101843,중앙공원,31842,35.94316858,127.1256053
JUB312101844,중앙공원,31843,35.94334576,127.1251413
JUB306100785,중앙시장,30785,35.8261437,127.1438844
JUB306100752,중앙시장.세이브존,30752,35.82440898,127.1447894
JUB306100743,중앙시장.중앙성당.방송대,30743,35.82397975,127.1446291
JUB306100843,중앙여고,30843,35.82981818,127.1691079
JUB306100847,중앙여고,30847,35.83007524,127.1687911
JUB305100202,중인동,30202,35.76507975,127.0928305
JUB305100203,중인동,30203,35.76517858,127.092733
JUB305100223,중인초교,30223,35.76955519,127.0986329
JUB305100224,중인초교,30224,35.76957007,127.0984878
JUB305100709,중화산2동주민센터,30709,35.81996786,127.1160998
JUB305100710,중화산2동주민센터,30710,35.8199958,127.1162212
JUB305032326,중화산동오페라하우스,36218,35.8113166,127.1319686
JUB305100562,중화산동현대아파트,30562,35.81169705,127.1290271
JUB305100588,중화산로완산구청네거리,30588,35.81361408,127.1181569
JUB305032324,중화산영무예다음현대아파트,36216,35.8112572,127.1317143
JUB312102025,지동마을,32025,35.91263963,127.1795289
JUB312032116,지방자치인재개발원,32116,35.83296805,127.0248699
JUB312032117,지방자치인재개발원,32117,35.83291129,127.0245386
JUB305032159,지사울공원,32159,35.82961498,127.0181453
JUB305032160,지사울공원,32160,35.82970673,127.0183434
JUB312100550,지산마을,30550,35.81026017,127.0280378
JUB312100551,지산마을,30551,35.81033517,127.0281742
JUB312101640,지암마을,31639,35.90427527,127.1715486
JUB312101642,지암마을,31641,35.90441545,127.1716191
JUB312101663,지암입구,31662,35.90909664,127.1821251
JUB312101664,지암입구,31663,35.90923706,127.1822655
JUB312101731,지향마을,31730,35.9204373,127.2698059
JUB312101733,지향마을,31732,35.92053338,127.2696703
JUB306101559,진기마을,31558,35.88847097,127.096852
JUB306101560,진기마을,31559,35.88856377,127.0968572
JUB305032407,진기마을종점,36341,35.888865,127.0946779
JUB305032408,진기마을종점,36342,35.8887838,127.0946617
JUB306100791,진북동양아파트,30791,35.82651846,127.1365939
JUB305100793,진북동양아파트,30793,35.82664947,127.1368447
JUB306100859,진북우성아파트.전주고용복지센터,30859,35.83101554,127.1356258
JUB306100882,진북우성아파트후문,30882,35.83221319,127.1326016
JUB306100887,진북우성아파트후문,30887,35.83235206,127.1326069
JUB306100862,진북전자상가,30862,35.83141746,127.1402528
JUB306100867,진북전자상가,30867,35.83172599,127.1393423
JUB306100790,진북터널,30790,35.82638557,127.1285487
JUB306100796,진북터널,30796,35.82664654,127.1287536
JUB306100821,진북현대아파트.북전주세무서,30821,35.8286869,127.1306998
JUB306100823,진북현대아파트.북전주세무서,30823,35.82873738,127.1309102
JUB306101611,진조리,31610,35.89515165,127.1185346
JUB306101612,진조리,31611,35.89517837,127.1186243
JUB306101625,진조리종점,31624,35.89984361,127.1200679
JUB306101626,진조리종점,31625,35.89995688,127.1202336
JUB306101565,진조마을입구,31564,35.88930687,127.1221038
JUB306101567,진조마을입구,31566,35.88952252,127.1220482
JUB306101348,차량등록사업소,31347,35.86637629,127.1477452
JUB305032362,차량등록사업소앞,36296,35.8679981,127.1472287
JUB312032355,창곡마을,32355,36.0212304,127.2026089
JUB312032356,창곡마을,32356,36.02091918,127.2026053
JUB312101859,창피마을,31858,35.9487754,127.1102682
JUB312101861,창피마을,31860,35.94891938,127.1101401
JUB312032227,척동네거리,32227,35.82422599,127.0975837
JUB312032228,척동네거리,32228,35.82433962,127.0983128
JUB316132056,척동마을,32056,35.82781526,127.0971607
JUB316132057,척동마을,32057,35.8280696,127.0974234
JUB305100735,천사마을,30735,35.82349591,127.1592411
JUB305100737,천사마을,30737,35.82357488,127.158466
JUB311101007,천수동마을입구,31006,35.83890592,126.9893941
JUB311101009,천수동마을입구,31008,35.83894213,126.9897283
JUB306101268,천일강변아파트,31267,35.86004601,127.1144724
JUB305032493,천잠로.대방노블랜드,36427,35.7957596,127.1034514
JUB305032494,천잠로.대방노블랜드,36428,35.7958417,127.1037498
JUB305032491,천잠로.우미린1차아파트,36425,35.7986911,127.1011127
JUB312100723,천지마을,30723,35.8353472,127.2825669
JUB312100724,천지마을,30724,35.8355821,127.2828098
JUB312101981,천호동,31980,36.0283499,127.1278125
JUB312101982,천호동,31981,36.02835138,127.1280743
JUB312032746,천호성지,36080,36.0335332,127.1305191
JUB312032747,천호성지,36081,36.0333522,127.1303091
JUB306101099,청년회의소,31098,35.84867803,127.1518315
JUB306101100,청년회의소,31099,35.84868639,127.1522348
JUB311100141,청도리,30141,35.74307227,127.0476885
JUB311100142,청도리,30142,35.74313478,127.0476079
JUB312101804,청등마을,31803,35.93462304,127.1120734
JUB312101805,청등마을,31804,35.93464277,127.1118894
JUB312101738,청등마을입구,31737,35.92180055,127.1078952
JUB312101739,청등마을입구,31738,35.92212414,127.1078067
JUB306101383,청복,31382,35.8702016,127.0393473
JUB306101387,청복,31386,35.8703278,127.0393466
JUB305032644,청복마을경로당,36578,35.8684919,127.0378951
JUB305032645,청복마을경로당,36579,35.8684155,127.0379564
JUB306101372,청복마을입구,31371,35.86839608,127.047282
JUB306101373,청복마을입구,31372,35.86845692,127.0471621
JUB306100861,청소년상담센터.원광신협,30861,35.83141844,127.1387167
JUB305032293,청연,32293,35.784944,127.0237696
JUB306101176,체련공원 소리문화의전당,31175,35.85383428,127.1395611
JUB306101181,체련공원 소리문화의전당,31180,35.85406304,127.1392573
JUB312101210,초남마을,31209,35.85543672,127.0216911
JUB312101212,초남마을,31211,35.85553853,127.0218099
JUB316132052,초당골,32052,35.62031571,127.103788
JUB316132053,초당골,32053,35.62017053,127.1036572
JUB306101428,초포로고당마을,31427,35.8741145,127.1506003
JUB305032538,초포로고당마을,36472,35.8742584,127.1504778
JUB305032536,초포로순복음참사랑교회,36470,35.874395,127.1478518
JUB305032537,초포로순복음참사랑교회,36471,35.8742157,127.1481738
JUB306101406,초포삼거리,31405,35.87126792,127.1581286
JUB306101408,초포삼거리,31407,35.87143892,127.1583831
JUB306101455,초포초교,31454,35.87593292,127.1396531
JUB306101459,초포초교,31458,35.8759587,127.1400459
JUB305100173,추동,30173,35.75431779,127.111385
JUB305100174,추동,30174,35.75450491,127.1115682
JUB312101904,추동,31903,35.9611091,127.1514258
JUB312101905,추동,31904,35.96117766,127.1516132
JUB312032189,추동마을입구,32189,35.95132603,127.1526453
JUB312032190,추동마을입구,32190,35.95156098,127.1527314
JUB312032283,추동정미소,32283,35.95571866,127.1528039
JUB312032284,추동정미소,32284,35.955708,127.1525712
JUB306101140,추천대교,31139,35.85120122,127.1094132
JUB306101143,추천대교,31142,35.85157764,127.1096381
JUB311101241,춘강,31240,35.85802494,126.9907746
JUB311101242,춘강,31241,35.85808315,126.9905979
JUB312100082,춘향로용암,30082,35.71627241,127.2353543
JUB312100083,춘향로용암,30083,35.71658436,127.2348674
JUB305100648,충경로 객사,30648,35.81798392,127.1454202
JUB305100649,충경로 객사,30649,35.81819855,127.1450718
JUB305100657,충경로KT전주지사,30657,35.81872473,127.1479088
JUB305032632,치명자산,36566,35.8062938,127.1643478
JUB305032633,치명자산,36567,35.806253,127.1642594
